2021-09-06 00:08:04,57.5625,28.21,43,-100
2021-09-06 00:08:09,57.25,28.21,43,-100
2021-09-06 00:08:14,56.375,28.2,43,-100
2021-09-06 00:08:19,55.375,28.19,43,-82
2021-09-06 00:08:24,54.4375,28.19,43,-89
2021-09-06 00:08:29,53.625,28.2,43,-96
2021-09-06 00:08:34,52.8125,28.21,43,-100
2021-09-06 00:08:39,52.0625,28.21,43,-100
2021-09-06 00:08:44,51.1875,28.2,43,-100
2021-09-06 00:08:49,50.375,28.19,43,-100
2021-09-06 00:08:54,49.625,28.17,43,-100
2021-09-06 00:08:59,48.8125,28.16,43,-100
2021-09-06 00:09:04,48.0625,28.17,43,-100
2021-09-06 00:09:09,47.375,28.16,43,-100
2021-09-06 00:09:14,47,28.16,43,-100
2021-09-06 00:09:19,46.375,28.16,43,-100
2021-09-06 00:09:24,45.75,28.16,43,-100
2021-09-06 00:09:29,45.1875,28.15,43,-100
2021-09-06 00:09:34,44.5625,28.15,43,-100
2021-09-06 00:09:39,44,28.15,43,-100
2021-09-06 00:09:44,43.5,28.16,43,-100
2021-09-06 00:09:49,43,28.17,43,-97
2021-09-06 00:09:54,42.5,28.17,43,-94
2021-09-06 00:09:59,42.125,28.17,43,-92
2021-09-06 00:10:04,41.875,28.18,43,-90
2021-09-06 00:10:09,41.5625,28.19,43,-87
2021-09-06 00:10:14,41.1875,28.19,43,-83
2021-09-06 00:10:19,40.9375,28.2,43,-80
2021-09-06 00:10:24,40.625,28.22,43,-76
2021-09-06 00:10:29,40.375,28.21,43,-72
2021-09-06 00:10:34,40.0625,28.2,43,-68
2021-09-06 00:10:39,39.8125,28.2,43,-63
2021-09-06 00:10:44,39.5625,28.19,43,-59
2021-09-06 00:10:49,39.3125,28.2,43,-54
2021-09-06 00:10:54,39.125,28.2,43,-49
2021-09-06 00:10:59,38.9375,28.22,43,-44
2021-09-06 00:11:04,38.75,28.24,43,-39
2021-09-06 00:11:09,38.625,28.24,43,-34
2021-09-06 00:11:14,38.625,28.24,38,-86
2021-09-06 00:11:19,38.5625,28.24,38,-61
2021-09-06 00:11:24,38.3125,28.23,38,-59
2021-09-06 00:11:29,38.125,28.22,38,-58
2021-09-06 00:11:34,37.875,28.25,38,-57
2021-09-06 00:11:39,37.6875,28.25,38,-56
2021-09-06 00:11:44,37.5625,28.26,38,-55
2021-09-06 00:11:49,37.375,28.27,38,-53
2021-09-06 00:11:54,37.1875,28.28,38,-51
2021-09-06 00:11:59,37.0625,28.27,38,-50
2021-09-06 00:12:04,36.8125,28.26,38,-47
2021-09-06 00:12:09,36.625,28.26,38,-45
2021-09-06 00:12:14,36.5,28.27,38,-43
2021-09-06 00:12:19,36.375,28.27,38,-41
2021-09-06 00:12:24,36.25,28.28,38,-38
2021-09-06 00:12:29,36.125,28.28,38,-36
2021-09-06 00:12:34,36.0625,28.28,38,-34
2021-09-06 00:12:39,36.0625,28.27,38,-32
2021-09-06 00:12:44,36.0625,28.26,38,-30
