2021-09-05 23:49:05,60.75,28.48,60,-100
2021-09-05 23:49:10,60.25,28.48,60,-100
2021-09-05 23:49:15,59.625,28.48,60,-100
2021-09-05 23:49:20,59,28.48,60,-100
2021-09-05 23:49:25,58.375,28.48,60,100
2021-09-05 23:49:30,57.75,28.48,60,100
2021-09-05 23:49:35,57.9375,28.47,60,100
2021-09-05 23:49:40,58.4375,28.45,60,100
2021-09-05 23:49:45,59.25,28.44,60,100
2021-09-05 23:49:50,60.1875,28.44,60,100
2021-09-05 23:49:55,61.3125,28.43,60,100
2021-09-05 23:50:00,62.5,28.43,60,-100
2021-09-05 23:50:05,63.75,28.43,60,-100
2021-09-05 23:50:10,64.125,28.48,60,-100
2021-09-05 23:50:18,64.1875,28.57,60,-100
2021-09-05 23:50:23,64,28.6,60,-100
2021-09-05 23:50:28,63.6875,28.62,50,-100
2021-09-05 23:50:33,63.3125,28.62,50,-100
2021-09-05 23:50:38,62.875,28.62,50,-100
2021-09-05 23:50:43,62.3125,28.62,50,-100
2021-09-05 23:50:48,61.75,28.61,50,-100
2021-09-05 23:50:53,61.1875,28.61,50,-100
2021-09-05 23:50:58,60.5,28.59,50,-100
2021-09-05 23:51:03,59.875,28.59,50,-100
2021-09-05 23:51:08,59.1875,28.58,50,-100
2021-09-05 23:51:13,58.5,28.58,50,-100
2021-09-05 23:51:18,57.8125,28.56,50,-100
2021-09-05 23:51:23,57.1875,28.55,50,-100
2021-09-05 23:51:28,56.5,28.54,50,-100
2021-09-05 23:51:33,56.1875,28.55,50,-100
2021-09-05 23:51:38,55.5,28.55,50,-100
2021-09-05 23:51:43,54.8125,28.54,50,-100
2021-09-05 23:51:48,54.125,28.5,50,-100
2021-09-05 23:51:53,53.4375,28.51,50,-100
2021-09-05 23:51:58,52.8125,28.49,50,-100
2021-09-05 23:52:03,52.125,28.49,50,-100
2021-09-05 23:52:08,51.5,28.47,50,-100
2021-09-05 23:52:13,50.875,28.46,50,-100
2021-09-05 23:52:19,50.25,28.46,50,-100
2021-09-05 23:52:24,49.6875,28.46,50,-100
2021-09-05 23:52:29,49.0625,28.44,50,-100
2021-09-05 23:52:34,48.5,28.44,50,100
2021-09-05 23:52:39,48,28.44,50,100
2021-09-05 23:52:44,48.125,28.46,50,100
2021-09-05 23:52:49,48.5625,28.46,50,100
2021-09-05 23:52:54,49.3125,28.46,50,100
2021-09-05 23:52:59,50.25,28.47,50,100
2021-09-05 23:53:04,51.3125,28.48,50,100
2021-09-05 23:53:09,52.4375,28.49,50,-100
2021-09-05 23:53:14,53.6875,28.5,50,-100
2021-09-05 23:53:19,54.25,28.56,50,-100
2021-09-05 23:53:24,54.5,28.6,50,-100
2021-09-05 23:53:29,54.625,28.62,50,-100
2021-09-05 23:53:34,54.625,28.64,50,-100
2021-09-05 23:53:39,54.5,28.66,50,-100
2021-09-05 23:53:44,54.25,28.64,50,-100
2021-09-05 23:53:49,54.125,28.65,50,-100
2021-09-05 23:53:54,53.9375,28.64,50,-100
2021-09-05 23:53:59,53.625,28.64,50,-100
2021-09-05 23:54:04,53.25,28.64,50,-100
2021-09-05 23:54:09,52.8125,28.62,50,-100
2021-09-05 23:54:14,52.375,28.61,50,-100
2021-09-05 23:54:19,51.9375,28.61,50,-100
2021-09-05 23:54:24,51.4375,28.59,50,-100
2021-09-05 23:54:29,50.9375,28.58,50,-100
2021-09-05 23:54:34,50.4375,28.58,50,-100
2021-09-05 23:54:39,49.9375,28.56,50,-100
2021-09-05 23:54:44,49.4375,28.56,50,-100
2021-09-05 23:54:49,48.9375,28.56,50,-100
2021-09-05 23:54:54,48.4375,28.55,50,100
2021-09-05 23:54:59,47.9375,28.55,50,100
2021-09-05 23:55:04,48.1875,28.56,50,100
2021-09-05 23:55:09,48.6875,28.56,50,100
2021-09-05 23:55:14,49.4375,28.57,50,100
2021-09-05 23:55:19,50.375,28.59,50,100
2021-09-05 23:55:24,51.4375,28.58,50,100
2021-09-05 23:55:29,52.6875,28.6,50,-100
2021-09-05 23:55:34,53.875,28.6,50,-100
2021-09-05 23:55:39,54.4375,28.66,50,-100
2021-09-05 23:55:44,54.6875,28.7,48,-100
2021-09-05 23:55:49,54.8125,28.71,48,-100
2021-09-05 23:55:54,54.875,28.73,48,-100
2021-09-05 23:55:59,54.75,28.72,48,-100
2021-09-05 23:56:04,54.5625,28.74,48,-100
2021-09-05 23:56:09,54.5,28.74,48,-100
2021-09-05 23:56:14,54.1875,28.73,48,-100
2021-09-05 23:56:19,53.875,28.72,48,-100
2021-09-05 23:56:24,53.5,28.73,48,-100
2021-09-05 23:56:29,53.0625,28.7,48,-100
2021-09-05 23:56:34,52.625,28.69,48,-100
2021-09-05 23:56:39,52.25,28.7,48,-100
2021-09-05 23:56:44,51.75,28.68,48,-100
2021-09-05 23:56:49,51.25,28.67,48,-100
2021-09-05 23:56:54,50.6875,28.67,48,-100
2021-09-05 23:56:59,50.1875,28.66,48,-100
2021-09-05 23:57:04,49.6875,28.65,48,-100
2021-09-05 23:57:09,49.1875,28.64,48,-100
2021-09-05 23:57:14,48.625,28.61,48,-100
2021-09-05 23:57:19,48.1875,28.6,48,-100
2021-09-05 23:57:24,47.6875,28.6,48,-100
2021-09-05 23:57:29,47.1875,28.59,48,-100
2021-09-05 23:57:34,46.6875,28.57,48,-100
2021-09-05 23:57:39,46.1875,28.57,48,100
2021-09-05 23:57:44,45.75,28.56,48,100
2021-09-05 23:57:49,46,28.57,48,100
2021-09-05 23:57:54,46.5,28.58,48,100
2021-09-05 23:57:59,47.25,28.6,48,100
2021-09-05 23:58:04,48.1875,28.61,48,100
2021-09-05 23:58:09,49.25,28.61,48,100
2021-09-05 23:58:14,50.5,28.63,48,-100
2021-09-05 23:58:19,51.625,28.65,48,-100
2021-09-05 23:58:24,52,28.68,48,-100
2021-09-05 23:58:29,52.4375,28.74,48,-100
